id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,init_table_size,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,pgm,error_bound,table_size
20231022203827,0.5,0.5,0,0,0,./data/covid,alexol,820283,1000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,2000
20231022203901,0.5,0.5,0,0,0,./data/covid,alexol,533672,1000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,2000
20231022203952,0.5,0.5,0,0,0,./data/covid,alexol,1459565,100000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000
20231022204048,0.5,0.5,0,0,0,./data/covid,alexol,1638381,100000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000
20231022204200,0.5,0.5,0,0,0,./data/covid,lipp,1816582,100000,17397426,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000
20231022204221,0.5,0.5,0,0,0,./data/covid,alex,2524784,100000,10516176,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000
20231022204336,0.5,0.5,0,0,0,./data/covid,alex,3151238,100000,10516176,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,220,32,200000
20231111213130,0.5,0.5,0,0,0,./data/covid,lipp,1733477,10,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20
20231111213143,0.5,0.5,0,0,0,./data/covid,dytis,3095,10,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20
20231112182606,0.5,0.5,0,0,0,./data/covid,lipp,491889,1000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,2000
20231112182615,0.5,0.5,0,0,0,./data/covid,alex,599215,1000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,2000
20231112182637,0.5,0.5,0,0,0,./data/covid,dytis,5209995,1000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,2000
20231112183403,0.5,0.5,0,0,0,./data/covid,dytis,4089916,1000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,2000
20231112183543,0.5,0.5,0,0,0,./data/covid,dytis,5909292,1000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,2000
20231112183614,0.5,0.5,0,0,0,./data/covid,dytis,3960729,1000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,2000
20231112184023,0.5,0.5,0,0,0,./data/covid,dytis,7752088,1000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,2000
20231112184049,0.5,0.5,0,0,0,./data/covid,lipp,18066847,1000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,2000
20231112184121,0.5,0.5,0,0,0,./data/covid,alex,489134,1000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,2000
20231112184135,0.5,0.5,0,0,0,./data/covid,alex,3432047,10000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184147,0.5,0.5,0,0,0,./data/covid,alex,6475268,1000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,2000
20231112184152,0.5,0.5,0,0,0,./data/covid,alex,5216484,1000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,2000
20231112184203,0.5,0.5,0,0,0,./data/covid,lipp,15961691,1000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,2000
20231112184216,0.5,0.5,0,0,0,./data/covid,lipp,10822657,10000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184231,0.5,0.5,0,0,0,./data/covid,lipp,7797270,10000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184241,0.5,0.5,0,0,0,./data/covid,lipp,8145809,10000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184250,0.5,0.5,0,0,0,./data/covid,dytis,6869665,10000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184256,0.5,0.5,0,0,0,./data/covid,dytis,644349,10000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184304,0.5,0.5,0,0,0,./data/covid,dytis,5728115,10000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184310,0.5,0.5,0,0,0,./data/covid,dytis,3820056,10000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184316,0.5,0.5,0,0,0,./data/covid,dytis,2685392,10000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184327,0.5,0.5,0,0,0,./data/covid,dytis,4523709,10000,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184333,0.5,0.5,0,0,0,./data/covid,dytis,5059416,10000,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184334,0.5,0.5,0,0,0,./data/covid,dytis,5016806,10000,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184336,0.5,0.5,0,0,0,./data/covid,dytis,3634876,10000,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184341,0.5,0.5,0,0,0,./data/covid,dytis,6020922,10000,0,5,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184831,0.5,0.5,0,0,0,./data/covid,dytis,5152912,10000,0,5,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184841,0.5,0.5,0,0,0,./data/covid,dytis,2638626,10000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184853,0.5,0.5,0,0,0,./data/covid,dytis,3607617,10000,0,10,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184911,0.5,0.5,0,0,0,./data/covid,dytis,5013128,10000,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184917,0.5,0.5,0,0,0,./data/covid,dytis,4189688,10000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184930,0.5,0.5,0,0,0,./data/covid,dytis,4605774,10000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184935,0.5,0.5,0,0,0,./data/covid,dytis,7528844,10000,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184942,0.5,0.5,0,0,0,./data/covid,alex,867862,10000,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231112184950,0.5,0.5,0,0,0,./data/covid,alex,2885295,10000,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000
20231213100441,1,0,0,0,0,./data/fb,alexol,3432297,200,0,1,26,29,323,35443,35443,35443,35443,1835.25,1866,100,5.94526e+07,1,0,0,64,200
20231213214923,1,0,0,0,0,./data/covid,dili,2522243,500000,0,1,16,405,984,2169,15300,15300,15300,487.01,1866,100,1.25911e+06,1,0,0,64,500000
20231213220627,1,0,0,0,0,./data/covid,dili,2025501,200000,0,5,17,296,774,2270,2755,2755,2755,340.785,1866,100,167274,1,0,0,64,200000
20231213221615,1,0,0,0,0,./data/covid,dili,3702364,2000000,0,6,12,379,788,1526,57118,139614,139614,514.067,1866,100,1.23631e+07,1,0,0,64,2000000
20231214112448,1,0,0,0,0,./data/covid,dili,557454,300000,0,1,19,831,2005,152265,223618,223618,223618,3200.18,1866,100,3.8406e+08,1,0,0,64,300000
20231214112459,1,0,0,0,0,./data/covid,dili,756053,300000,0,1,13,374,2381,8919,39052,161287,161287,983.807,1866,100,1.73284e+07,1,0,0,64,300000
20240109102913,1,0,0,0,0,./data/covid,dili,780869,100000,0,1,10,658,2770,14522,70906,70906,70906,1414.87,1866,100,2.70434e+07,1,0,0,64,100000
20240109103747,1,0,0,0,0,./data/covid,dili,1037099,100000,0,1,11,527,1261,2446,2475,2475,2475,598.22,1866,100,266944,1,0,0,64,100000
20240109111049,1,0,0,0,0,./data/covid,dili,2907407,200000,0,1,10,238,504,1030,2181,2181,2181,245.995,1866,100,71264.2,1,0,0,64,200000
20240109112032,1,0,0,0,0,./data/covid,dili,2153489,200000,0,1,12,267,952,2316,2381,2381,2381,395.58,1866,100,221673,1,0,0,64,200000
20240109121608,1,0,0,0,0,./data/covid,dili,882237,100000,0,1,15,327,753,3296,13751,13751,13751,409.535,1866,100,1.02954e+06,1,0,0,64,100000
20240109121612,1,0,0,0,0,./data/covid,dili,4910843,10000,0,1,10,68,438,992,2143,2143,2143,170.93,1866,100,58897.5,1,0,0,64,10000
20240109123024,1,0,0,0,0,./data/covid,dili,3370521,10000,0,1,9,123,555,1640,2646,2646,2646,223.845,1866,100,91638.9,1,0,0,64,10000
20240109123534,1,0,0,0,0,./data/covid,dili,12843895,1000,0,1,10,46,67,840,2904,2904,2904,74.61,1866,100,52099.4,1,0,0,64,1000
20240109124614,1,0,0,0,0,./data/covid,dili,11692829,1000,0,1,12,56,99,536,1886,1886,1886,72.43,1866,100,20256.9,1,0,0,64,1000
20240109124953,1,0,0,0,0,./data/covid,dili,1611223,200000,0,1,11,356,994,3108,22225,22225,22225,511.135,1866,100,2.55907e+06,1,0,0,64,200000
20240109125454,1,0,0,0,0,./data/covid,dili,5513074,10000,0,1,11,65,314,1177,1563,1563,1563,137.425,1866,100,40979.8,1,0,0,64,10000
20240109125513,1,0,0,0,0,./data/covid,dili,3473868,100000,0,1,11,207,532,1114,2750,2750,2750,237.825,1866,100,81917.1,1,0,0,64,100000
20240109125525,1,0,0,0,0,./data/covid,dili,2668210,1000000,0,1,12,401,890,1780,11658,11658,11658,455.595,1866,100,760055,1,0,0,64,1000000
20240109130108,1,0,0,0,0,./data/covid,dili,17762147,1000,0,1,10,45,70,397,1274,1274,1274,52.655,1866,100,9660.99,1,0,0,64,1000
20240109153812,1,0,0,0,0,./data/covid,dili,2446139,1000000,0,1,11,436,923,3684,4959,4959,4959,464.4,1866,100,297897,1,0,0,64,1000000
20240109160829,1,0,0,0,0,./data/covid,dili,1263391,1200000,0,1,16,452,943,3467,9557,9557,9557,506.52,1866,100,630751,1,0,0,64,1200000
20240109160910,1,0,0,0,0,./data/covid,dili,1117845,2000000,0,1,14,773,1789,4496,4940,4940,4940,878.445,1866,100,724834,1,0,0,64,2000000
20240109171129,1,0,0,0,0,./data/covid,dili,1061249,2000000,0,1,20,969,1832,4672,29537,29537,29537,1061.74,1866,100,4.74806e+06,1,0,0,64,2000000
20240109172233,1,0,0,0,0,./data/fbu,dili,388511,20000000,0,1,12,1253,2819,10866,13302,13302,13302,1689.4,1866,100,3.59151e+06,1,0,0,64,20000000
20240109173227,1,0,0,0,0,./data/fb,dili,298235,20000000,0,1,14,1705,3170,14098,18328,18328,18328,1863.83,1866,100,3.15018e+06,1,0,0,64,20000000
20240109195836,1,0,0,0,0,./data/covid,dili,4243689,10000,0,1,18,109,412,865,1916,1916,1916,170.145,1866,100,38642.9,1,0,0,64,10000
20240109195841,1,0,0,0,0,./data/covid,dili,5269925,20000,0,1,10,68,428,1284,1653,1653,1653,159.865,1866,100,51170.2,1,0,0,64,20000
20240109195850,1,0,0,0,0,./data/covid,dili,4026421,200000,0,1,9,229,541,1580,2517,2517,2517,264.62,1866,100,78827.7,1,0,0,64,200000
20240109195925,1,0,0,0,0,./data/covid,dili,1150673,2000000,0,1,23,647,1395,3134,3888,3888,3888,658.49,1866,100,395312,1,0,0,64,2000000
20240111104952,1,0,0,0,0,./data/covid,dili,812583,2000000,0,1,15,1034,2092,6219,23710,23710,23710,1139.76,1866,100,3.43378e+06,1,0,0,64,2000000
20240111110101,1,0,0,0,0,./data/covid,dili,1766411,2000000,0,1,14,523,1026,3344,19919,19919,19919,593.185,1866,100,2.06973e+06,1,0,0,64,2000000
20240111121106,1,0,0,0,0,./data/covid,dili,52063,2000000,0,1,1054,1393,3664,10669,10669,10669,10669,2076.6,1866,100,3.88304e+06,1,0,0,64,2000000
20240111121803,1,0,0,0,0,./data/covid,dili,112896,10000000,0,1,22,1697,3549,22749,22749,22749,22749,3216.22,1866,100,2.18921e+07,1,0,0,64,10000000
20240111124203,1,0,0,0,0,./data/covid,dili,72217,20000000,0,1,1323,2223,4768,9829,9829,9829,9829,2840.79,1866,100,3.60041e+06,1,0,0,64,20000000
20240111131858,0.9,0.1,0,0,0,./data/covid,dili,106693,1000000,0,1,130,1140,1719,6295,6295,6295,6295,1323.71,1866,100,812481,1,0,0,64,2000000
20240111132006,0.9,0.1,0,0,0,./data/covid,dili,63842,1000000,0,1,239,1559,2955,17361,27946,27946,27946,2173.45,1866,100,7.52106e+06,1,0,0,64,2000000
20240111132220,1,0,0,0,0,./data/covid,dili,76521,1000000,0,1,26,1202,2363,14490,30609,30609,30609,1746.85,1866,100,6.50325e+06,1,0,0,64,2000000
20240111144618,1,0,0,0,0,./data/fbu,dili,1265652,1000000,0,1,14,663,1290,16625,28293,28293,28293,1001.86,1866,100,5.86789e+06,1,0,0,64,2000000
20240111144719,1,0,0,0,0,./data/covid,dili,1469387,1000000,0,1,19,453,1128,3635,18214,18214,18214,573.33,1866,100,1.79115e+06,1,0,0,64,2000000
20240111145045,1,0,0,0,0,./data/covid,dili,772738,2000000,0,1,14,946,2033,4815,18443,18443,18443,1098.63,1866,100,2.12377e+06,1,0,0,64,4000000
20240111150814,1,0,0,0,0,./data/covid,dili,783155,10000000,0,1,11,943,1763,3631,4004,4004,4004,898.585,1866,100,535532,1,0,0,64,20000000
20240111184252,1,0,0,0,0,./data/covid,dili,721760,2000000,0,1,11,953,2190,4011,26870,26870,26870,1130.86,1866,100,4.06339e+06,1,0,0,64,2000000
20240111191233,1,0,0,0,0,./data/covid,dili,2236130,2000000,0,1,18,501,1053,2071,3071,3071,3071,518.835,1866,100,206163,1,0,0,64,2000000
20240111192532,1,0,0,0,0,./data/covid,dili,357852,20000000,0,1,12,797,1492,2637,2.24923e+06,2.24923e+06,2.24923e+06,11988.4,1866,100,2.51524e+10,1,0,0,64,20000000
20240111193917,0.9,0.1,0,0,0,./data/covid,dili,757,20000000,0,1,1.29402e+06,1.29402e+06,1.29402e+06,1.29402e+06,1.29402e+06,1.29402e+06,1.29402e+06,1.29402e+06,1866,100,0,1,0,0,64,20000000
20240111194919,0.9,0.1,0,0,0,./data/covid,dili,479846,2000000,0,1,4733,4733,4733,4733,4733,4733,4733,4733,1866,100,0,1,0,0,64,2000000
20240111195344,0.9,0.1,0,0,0,./data/covid,dili,759151,200000,0,1,804,1682,6291,6291,6291,6291,6291,2309.6,1866,100,4.14344e+06,1,0,0,64,200000
20240111201637,1,0,0,0,0,./data/covid,dili,871107,20000000,0,1,11,639,1160,6126,26180,1.76279e+06,1.76279e+06,1582.54,1866,100,1.55335e+09,1,0,0,64,20000000
20240111202122,0.9,0.1,0,0,0,./data/covid,dili,3497541,1000000,0,1,17,281,574,1260,20290,45145,45145,339.875,1866,100,1.51868e+06,1,0,0,64,2000000
20240111213130,0.9,0.1,0,0,0,./data/covid,dili,1350530,16000000,0,1,13,617,1084,1935,549156,1.59515e+06,1.59515e+06,1683.78,1866,100,1.42367e+09,1,0,0,64,20000000
20240111215509,0,1,0,0,0,./data/covid,dili,1426985,1600000,0,1,37,391,1061,4750,22118,442716,442716,794.519,1866,100,9.92016e+07,1,0,0,64,2000000
20240111220823,0,1,0,0,0,./data/covid,dili,423530,16000000,0,1,27,681,1392,7430,29002,1.21756e+06,1.21756e+06,1476.33,1866,100,7.42104e+08,1,0,0,64,20000000
20240111223217,0,1,0,0,0,./data/fbu,dili,540288,16000000,0,1,58,1171,2143,12342,62786,2.15002e+06,2.15002e+06,2689.27,1866,100,2.31499e+09,1,0,0,64,20000000
20240115232118,0.5,0.5,0,0,0,./data/fbu,dili,1295910,10000,0,1,13,171,376,3032,90221,99401,99401,483.714,1866,100,1.66658e+07,1,0,0,64,20000
20240115232210,0.5,0.5,0,0,0,./data/fbu,alex,2324179,10000,3537944,1,15,173,424,2174,13542,13652,13652,253.377,1866,100,345711,1,0,0,64,20000
20240115232545,0.5,0.5,0,0,0,./data/fbu,dili,1310182,10000,0,1,11,160,406,2160,113909,119942,119942,551.918,1866,100,2.66167e+07,1,0,0,64,20000
20240115232609,0.5,0.5,0,0,0,./data/fbu,dili,1204955,10000,0,1,16,159,412,2103,78150,82161,82161,495.443,1866,100,1.70219e+07,1,0,0,64,20000
20240115232705,0.5,0.5,0,0,0,./data/fbu,dili,1210749,10000,0,1,13,153,364,2718,81862,107543,107543,488.647,1866,100,1.85932e+07,1,0,0,64,20000
20240116101245,1,0,0,0,0,../GRE/data/covid,dili,5115546,2000000,0,1,10,204,371,737,9882,33427,37493,209.648,1866,100,340883,1,0,0,64,2000000
20240116101351,1,0,0,0,0,../GRE/data/covid,dili,5251721,2000000,0,1,10,200,349,749,11232,60948,62017,218.052,1866,100,854418,1,0,0,64,2000000
20240116101651,1,0,0,0,0,../GRE/data/covid,dili,5139810,2000000,0,1,9,200,358,686,9566,28656,65394,202.581,1866,100,465921,1,0,0,64,2000000
20240116183848,0.2,0.8,0,0,0,../GRE/data/covid,dili,184638,2000000,0,1,3005,3005,3005,3005,3005,3005,3005,3005,1866,100,0,1,0,0,64,2000000
20240116184158,0,1,0,0,0,../GRE/data/covid,dili,2429963,2000000,0,1,34,279,581,1422,15121,37839,89618,335.046,1866,100,1.14009e+06,1,0,0,64,4000000
20240116184220,0,1,0,0,0,../GRE/data/covid,alex,2331763,2000000,49276760,1,40,346,559,1373,17007,61007,98379,437.682,1866,100,1.55073e+06,1,0,0,64,4000000
20240116184411,0,1,0,0,0,../GRE/data/covid,dili,2319964,2000000,0,1,35,284,598,1370,9066,171131,726036,369.082,1866,100,2.82596e+07,1,0,0,64,4000000
20240116184537,0,1,0,0,0,../GRE/data/covid,lipp,2928491,2000000,192020026,1,11,89,365,1004,4146,16708,30261,161.42,1866,100,208098,1,0,0,64,4000000
20240116190951,0,1,0,0,0,../GRE/data/covid,dili,3145455,2000000,0,1,19,212,453,1185,11592,58565,79964,262.984,1866,100,1.03449e+06,1,0,0,64,4000000
20240116191232,0,1,0,0,0,../GRE/data/covid,dili,2738850,2000000,0,1,26,278,510,1211,11650,123834,136106,357.292,1866,100,2.46111e+06,1,0,0,64,4000000
20240116191443,0,1,0,0,0,../GRE/data/covid,dili,2974468,2000000,0,1,28,229,470,1309,12462,68566,78823,277.942,1866,100,1.31415e+06,1,0,0,64,4000000
